order_id,Sales,Quantity,Discount,Profit,customer_id,order_date,ship_mode,ship_date
US-2016-131891,2.214,3,0.7,-1.476,PW-19240,2016-07-29,First Class,2016-07-31
CA-2017-143567,5.32,2,0.0,2.6068,TB-21175,2017-11-02,Second Class,2017-11-05
CA-2017-104080,171.2,5,0.2,64.2,AH-10210,2017-03-08,Standard Class,2017-03-15
CA-2014-151379,114.2,5,0.0,52.532,SC-20695,2014-12-16,Standard Class,2014-12-20
CA-2016-163167,182.67,3,0.0,52.9743,RF-19345,2016-11-28,Second Class,2016-12-01
CA-2016-135776,8.82,3,0.0,2.5578,EH-13765,2016-12-23,Standard Class,2016-12-30
US-2014-122021,183.372,2,0.3,-7.8588,AC-10660,2014-10-15,First Class,2014-10-17
CA-2016-130484,26.352,8,0.7,-18.4464,SG-20470,2016-08-22,Standard Class,2016-08-27
CA-2017-120936,481.32,4,0.0,125.1432,CA-12310,2017-12-17,Standard Class,2017-12-21
CA-2017-110884,25.92,6,0.2,9.072,SH-20395,2017-03-07,Standard Class,2017-03-12
US-2014-161613,674.058,3,0.3,-19.2588,MC-17605,2014-12-01,Second Class,2014-12-03
US-2014-146353,22.92,4,0.0,11.0016,JE-15610,2014-10-14,Second Class,2014-10-16
CA-2014-133809,11.808,8,0.7,-8.6592,MS-17530,2014-11-18,Second Class,2014-11-23
CA-2017-127306,18.336,3,0.2,6.6468,BH-11710,2017-01-14,Standard Class,2017-01-18
CA-2015-161830,35.96,2,0.0,10.4284,ME-17725,2015-09-24,Second Class,2015-09-26
CA-2017-163125,67.144,7,0.2,5.8751,MB-17305,2017-10-09,Second Class,2017-10-11
CA-2016-160304,173.94,3,0.0,38.2668,BM-11575,2016-01-02,Standard Class,2016-01-07
CA-2017-101728,2.296,2,0.8,-3.9032,SC-20575,2017-08-19,Standard Class,2017-08-23
CA-2017-114055,96.08,2,0.0,46.1184,MH-18115,2017-12-25,Second Class,2017-12-29
CA-2017-126438,14.88,2,0.0,3.72,AR-10345,2017-09-10,First Class,2017-09-13
CA-2017-117653,91.275,1,0.5,-67.5435,MO-17500,2017-10-19,Standard Class,2017-10-23
CA-2017-143245,19.44,3,0.0,9.3312,AD-10180,2017-12-01,Standard Class,2017-12-06
US-2014-138828,57.75,5,0.0,16.17,KD-16345,2014-09-02,First Class,2014-09-03
CA-2017-143651,23.1,2,0.0,6.93,FM-14215,2017-03-25,Standard Class,2017-03-30
CA-2015-106978,12.536,1,0.2,4.2309,ZC-21910,2015-09-28,Standard Class,2015-10-04
CA-2015-155124,16.776,3,0.2,1.6776,KS-16300,2015-03-15,Standard Class,2015-03-21
CA-2017-150931,33.74,7,0.0,15.5204,DP-13390,2017-01-06,Standard Class,2017-01-13
CA-2014-157147,1325.85,5,0.0,238.653,BD-11605,2014-01-13,Standard Class,2014-01-18
CA-2015-156482,1268.82,9,0.0,266.4522,IL-15100,2015-02-06,Standard Class,2015-02-13
CA-2017-106782,375.34,1,0.0,18.767,LP-17095,2017-12-21,Standard Class,2017-12-27
CA-2016-151372,96.08,2,0.0,46.1184,JH-15985,2016-09-05,First Class,2016-09-06
CA-2014-102085,29.24,4,0.0,13.7428,JD-16015,2014-10-04,Standard Class,2014-10-09
CA-2017-107125,117.488,7,0.2,41.1208,BD-11320,2017-11-27,Standard Class,2017-12-02
CA-2016-125815,12.42,3,0.0,5.2164,DL-13330,2016-10-28,Second Class,2016-11-01
CA-2015-144190,12.96,2,0.0,6.2208,NC-18415,2015-06-09,Standard Class,2015-06-13
CA-2017-117926,69.48,1,0.0,20.844,AS-10225,2017-12-08,Second Class,2017-12-12
CA-2015-153906,85.9,2,0.0,2.577,MS-17980,2015-03-16,Standard Class,2015-03-20
CA-2014-160262,18.06,7,0.0,4.6956,TS-21205,2014-06-09,Second Class,2014-06-13
CA-2015-127607,2.512,2,0.8,-4.396,JK-15730,2015-03-20,Standard Class,2015-03-26
CA-2016-166226,61.192,1,0.2,6.1192,TC-21535,2016-11-18,Standard Class,2016-11-22
CA-2014-156587,48.712,1,0.2,5.4801,AB-10015,2014-03-07,First Class,2014-03-08
CA-2016-141180,7.764,4,0.7,-5.176,DP-13000,2016-05-15,Second Class,2016-05-19
CA-2015-109708,467.04,4,0.2,58.38,CY-12745,2015-05-25,Second Class,2015-05-28
CA-2015-122406,128.85,3,0.0,3.8655,BE-11455,2015-08-02,Second Class,2015-08-05
US-2016-153815,207.984,2,0.2,-28.5978,KL-16555,2016-11-06,First Class,2016-11-09
CA-2016-164896,12.9,2,0.0,6.321,PS-19045,2016-11-07,Standard Class,2016-11-12
CA-2015-142202,717.12,9,0.2,152.388,JR-16210,2015-09-18,Second Class,2015-09-23
CA-2015-165050,21.36,5,0.2,7.209,AH-10210,2015-12-07,First Class,2015-12-09
US-2016-131114,20.568,3,0.2,1.5426,RW-19630,2016-12-09,Second Class,2016-12-13
CA-2014-160066,5.22,2,0.0,2.4012,AH-10075,2014-11-16,Standard Class,2014-11-22
CA-2016-109925,84.84,3,0.0,22.9068,IM-15070,2016-11-06,Second Class,2016-11-10
CA-2015-160696,7.24,5,0.2,1.1765,CK-12760,2015-09-06,Standard Class,2015-09-10
CA-2014-125171,14.4,5,0.0,7.056,AG-10390,2014-09-03,Same Day,2014-09-03
CA-2016-149279,15.552,3,0.2,5.4432,CL-12700,2016-04-24,Standard Class,2016-04-28
CA-2017-107321,6.672,3,0.2,2.1684,AW-10930,2017-08-31,Standard Class,2017-09-04
US-2017-122714,1889.99,5,0.8,-2929.4845,HG-14965,2017-12-07,Standard Class,2017-12-13
CA-2015-153038,55.936,8,0.2,18.8784,RB-19645,2015-12-18,Standard Class,2015-12-25
CA-2014-132227,52.064,4,0.2,18.8732,SZ-20035,2014-11-04,Standard Class,2014-11-10
CA-2017-155824,48.784,1,0.2,3.6588,KS-16300,2017-03-10,Standard Class,2017-03-15
CA-2016-129238,109.592,1,0.2,8.2194,SC-20050,2016-01-31,Standard Class,2016-02-04
CA-2017-159688,79.99,1,0.0,28.7964,AB-10060,2017-05-07,Standard Class,2017-05-12
CA-2016-136126,69.5,5,0.0,20.155,EH-14125,2016-05-24,Same Day,2016-05-24
CA-2016-155033,10.56,2,0.0,5.0688,CC-12475,2016-10-07,Standard Class,2016-10-12
CA-2014-156006,47.79,3,0.0,16.2486,TM-21010,2014-04-30,Second Class,2014-05-02
CA-2015-158659,714.3,5,0.0,207.147,SC-20695,2015-11-10,Second Class,2015-11-14
CA-2015-169796,2321.9,2,0.0,1114.512,Dp-13240,2015-11-09,Standard Class,2015-11-14
CA-2015-102876,9.522,1,0.7,-6.9828,LR-17035,2015-09-07,Standard Class,2015-09-14
US-2017-139647,209.979,7,0.7,-356.9643,TS-21370,2017-05-11,First Class,2017-05-13
US-2017-160465,33.93,3,0.7,-22.62,SW-20350,2017-07-21,Standard Class,2017-07-26
CA-2014-153850,35.168,7,0.2,9.6712,TH-21100,2014-11-24,Standard Class,2014-11-29
CA-2014-127558,10.11,3,0.0,3.2352,SS-20410,2014-11-15,First Class,2014-11-18
CA-2017-136511,347.58,3,0.0,17.379,MZ-17515,2017-03-23,Second Class,2017-03-25
CA-2016-133795,72.64,2,0.0,21.792,JE-15475,2016-12-18,Standard Class,2016-12-24
US-2017-130953,33.48,2,0.0,16.4052,RF-19735,2017-07-29,Standard Class,2017-08-03
CA-2014-151792,239.976,3,0.2,53.9946,CV-12295,2014-09-02,Second Class,2014-09-07
CA-2017-139304,8.34,3,0.0,2.1684,VG-21790,2017-01-29,Standard Class,2017-02-02
CA-2016-155166,212.94,3,0.0,25.5528,BB-11545,2016-12-26,Standard Class,2017-01-02
CA-2015-103954,687.4,5,0.0,48.118,HR-14770,2015-08-09,Second Class,2015-08-13
CA-2014-169803,653.55,3,0.0,111.1035,SC-20260,2014-04-06,Standard Class,2014-04-12
CA-2017-141719,239.96,5,0.2,83.986,EG-13900,2017-11-17,Second Class,2017-11-21
CA-2015-136469,199.836,4,0.3,-37.1124,TS-21370,2015-07-11,First Class,2015-07-12
CA-2016-158694,67.71,3,0.0,32.5008,AI-10855,2016-11-10,Second Class,2016-11-13
US-2014-104759,8.134,7,0.8,-13.8278,DD-13570,2014-03-31,Standard Class,2014-04-04
CA-2015-150511,18.54,2,0.0,8.7138,AB-10060,2015-09-18,Standard Class,2015-09-24
CA-2015-134922,24.4,2,0.2,7.93,KB-16240,2015-11-07,Standard Class,2015-11-11
US-2017-120607,195.64,4,0.0,91.9508,JC-15775,2017-05-19,Same Day,2017-05-19
CA-2015-141243,398.4,5,0.2,84.66,AH-10465,2015-01-03,Second Class,2015-01-08
CA-2015-162166,26.4,5,0.0,11.88,NM-18520,2015-09-08,First Class,2015-09-11
CA-2016-120796,99.846,9,0.7,-83.205,CS-11950,2016-04-03,Standard Class,2016-04-07
CA-2016-109722,699.98,2,0.0,195.9944,TP-21130,2016-12-05,Second Class,2016-12-07
CA-2015-136798,43.98,2,0.0,21.99,DL-12925,2015-05-08,Standard Class,2015-05-12
CA-2017-122196,391.98,2,0.0,113.6742,CA-12265,2017-09-22,First Class,2017-09-24
CA-2017-142090,383.976,3,0.2,81.5949,SC-20380,2017-11-30,Standard Class,2017-12-07
CA-2017-160934,21.4,5,0.0,6.206,TT-21460,2017-01-15,Standard Class,2017-01-19
CA-2014-124478,549.99,1,0.0,274.995,MA-17560,2014-08-08,Standard Class,2014-08-12
CA-2015-145485,62.8,4,0.0,15.7,JM-16195,2015-11-05,Same Day,2015-11-05
CA-2017-151071,13.904,2,0.2,4.5188,MB-18085,2017-04-25,Second Class,2017-04-29
CA-2014-134572,744.1,5,0.3,-95.67,SV-20365,2014-04-20,Second Class,2014-04-22
CA-2017-143217,18.24,3,0.0,8.5728,CG-12040,2017-11-11,Standard Class,2017-11-17
US-2017-133312,359.499,3,0.15,-29.6058,BD-11500,2017-11-25,Standard Class,2017-11-29
US-2015-137533,20.736,4,0.2,7.2576,JK-15640,2015-12-18,Same Day,2015-12-18
CA-2016-155138,35.168,4,0.2,8.3524,JM-15580,2016-09-08,Standard Class,2016-09-12
CA-2016-108350,105.52,4,0.0,48.5392,SC-20230,2016-06-06,Second Class,2016-06-09
CA-2015-144302,5.792,2,0.8,-9.5568,ME-17320,2015-06-19,Standard Class,2015-06-23
CA-2015-109001,466.158,7,0.4,-93.2316,KN-16390,2015-03-05,Standard Class,2015-03-09
CA-2017-132738,7.968,2,0.2,2.8884,HM-14860,2017-08-04,First Class,2017-08-07
CA-2017-156720,3.024,3,0.2,-0.6048,JM-15580,2017-12-30,Standard Class,2018-01-03
CA-2015-119102,51.45,3,0.0,13.8915,KH-16690,2015-05-23,Standard Class,2015-05-27
US-2014-140452,14.016,4,0.8,-31.536,BK-11260,2014-12-06,Standard Class,2014-12-10
CA-2015-141936,19.152,3,0.2,6.4638,PN-18775,2015-08-07,Standard Class,2015-08-12
CA-2014-158442,4.448,2,0.2,0.3336,AZ-10750,2014-03-17,Same Day,2014-03-17
CA-2015-167374,40.032,6,0.2,12.51,GM-14500,2015-03-26,Second Class,2015-03-30
CA-2014-116568,186.304,4,0.2,13.9728,BM-11785,2014-12-14,Standard Class,2014-12-20
CA-2015-147102,66.36,4,0.0,23.226,NH-18610,2015-09-19,Standard Class,2015-09-26
CA-2017-132213,42.048,9,0.2,5.256,PN-18775,2017-04-25,First Class,2017-04-26
CA-2014-138450,52.512,6,0.2,19.692,EH-13765,2014-10-18,Standard Class,2014-10-22
CA-2015-153073,17.496,9,0.6,-7.4358,HA-14905,2015-11-13,Same Day,2015-11-13
CA-2016-147970,15.552,3,0.2,5.4432,AB-10150,2016-01-31,Second Class,2016-02-02
CA-2016-150658,10.776,3,0.2,3.3675,MS-17365,2016-11-17,Standard Class,2016-11-22
CA-2017-125640,3.304,1,0.2,1.0738,DD-13570,2017-07-25,Standard Class,2017-07-29
CA-2017-154137,35.48,1,0.0,0.0,MT-17815,2017-11-11,Standard Class,2017-11-17
CA-2015-127173,34.44,3,0.0,16.1868,GM-14500,2015-09-26,Standard Class,2015-10-03
CA-2014-149538,232.55,5,0.0,9.302,KB-16585,2014-04-04,Standard Class,2014-04-08
CA-2014-160766,464.292,9,0.4,-108.3348,DM-13015,2014-09-14,Same Day,2014-09-14
CA-2017-146626,101.12,8,0.0,37.4144,BP-11185,2017-12-29,Standard Class,2018-01-05
CA-2015-123330,107.976,3,0.2,37.7916,EP-13915,2015-06-21,Standard Class,2015-06-27
CA-2017-155607,58.73,7,0.0,14.6825,FG-14260,2017-11-26,Standard Class,2017-11-30
CA-2016-151323,17.05,5,0.0,8.184,AB-10255,2016-10-23,Standard Class,2016-10-28
CA-2015-146696,8.096,2,0.2,2.7324,RD-19480,2015-12-14,Standard Class,2015-12-19
CA-2016-128972,30.36,4,0.0,13.0548,TS-21430,2016-11-13,Standard Class,2016-11-17
CA-2017-128335,23.34,3,0.0,10.9698,JA-15970,2017-09-29,Standard Class,2017-10-05
CA-2015-154886,119.9,2,0.0,43.164,SW-20455,2015-11-08,Standard Class,2015-11-12
CA-2016-111213,1317.492,6,0.1,292.776,FP-14320,2016-04-01,Standard Class,2016-04-05
CA-2017-161333,86.26,2,0.0,29.3284,JL-15835,2017-02-02,Standard Class,2017-02-07
CA-2017-128734,8.544,4,0.2,1.9224,JL-15175,2017-12-24,Standard Class,2017-12-31
CA-2014-141796,1214.85,3,0.0,352.3065,JG-15160,2014-06-21,Same Day,2014-06-21
CA-2017-125101,67.78,2,0.0,16.945,SH-19975,2017-03-06,Second Class,2017-03-10
CA-2017-169929,39.9,5,0.0,10.374,LS-17200,2017-09-25,First Class,2017-09-28
US-2014-121566,2.688,1,0.2,0.84,CS-11860,2014-06-30,Standard Class,2014-07-06
US-2015-124219,28.4,4,0.0,13.064,KW-16570,2015-08-07,First Class,2015-08-08
CA-2017-163006,1001.584,2,0.2,125.198,GH-14410,2017-06-30,Second Class,2017-07-04
CA-2015-156146,105.584,2,0.2,9.2386,AG-10495,2015-10-26,Second Class,2015-10-30
CA-2014-111192,1367.84,8,0.0,259.8896,TS-21430,2014-07-30,Standard Class,2014-08-05
CA-2016-115378,301.96,2,0.0,33.2156,AJ-10945,2016-11-18,Second Class,2016-11-23
CA-2015-161627,170.352,3,0.2,-17.0352,SJ-20215,2015-07-06,Standard Class,2015-07-11
CA-2014-121006,3.9,2,0.0,1.521,SC-20020,2014-11-10,Standard Class,2014-11-16
CA-2016-122903,3504.9,5,0.0,700.98,LA-16780,2016-05-27,Second Class,2016-05-29
CA-2015-107741,3.408,1,0.2,0.8946,FC-14335,2015-03-08,First Class,2015-03-10
CA-2017-106432,2.072,2,0.8,-3.5224,CA-12265,2017-10-19,Standard Class,2017-10-24
CA-2016-148908,53.248,2,0.2,19.968,JH-15985,2016-11-05,First Class,2016-11-08
CA-2016-123015,4.992,3,0.2,1.6848,AJ-10795,2016-12-26,Standard Class,2016-12-30
US-2015-120502,37.68,2,0.0,15.8256,BT-11395,2015-04-13,Standard Class,2015-04-19
CA-2017-108749,45.36,7,0.0,21.7728,DJ-13510,2017-09-12,First Class,2017-09-15
CA-2017-163335,40.29,3,0.0,10.0725,AG-10675,2017-09-24,First Class,2017-09-27
CA-2015-134719,1801.632,6,0.2,-337.806,JD-15790,2015-10-10,Standard Class,2015-10-15
US-2015-154389,748.752,8,0.4,-162.2296,EH-14125,2015-11-27,Standard Class,2015-12-03
CA-2015-115567,199.96,4,0.0,15.9968,ZC-21910,2015-09-13,Standard Class,2015-09-18
US-2017-136679,167.952,6,0.2,-27.2922,XP-21865,2017-11-14,Standard Class,2017-11-18
US-2017-141943,23.16,2,0.0,11.58,DK-12985,2017-05-05,Standard Class,2017-05-09
CA-2014-101560,397.6,5,0.0,43.736,CS-12250,2014-11-28,Second Class,2014-12-01
CA-2014-159709,158.13,3,0.0,77.4837,AI-10855,2014-05-10,Standard Class,2014-05-15
CA-2016-103982,3930.072,3,0.2,-786.0144,AA-10315,2016-03-03,Standard Class,2016-03-08
CA-2015-142454,104.23,7,0.0,28.1421,RE-19450,2015-08-15,Standard Class,2015-08-19
CA-2015-102015,9.26,2,0.0,3.0558,TM-21010,2015-09-12,Standard Class,2015-09-18
CA-2015-156755,465.18,3,0.0,120.9468,YS-21880,2015-01-12,Standard Class,2015-01-18
CA-2015-130876,36.63,3,0.0,9.8901,AZ-10750,2015-05-12,Second Class,2015-05-16
CA-2016-145898,51.45,3,0.0,13.8915,CM-12445,2016-09-26,Same Day,2016-09-26
US-2017-159562,17.48,2,0.0,8.2156,JB-16000,2017-09-09,Standard Class,2017-09-15
CA-2017-134635,79.14,3,0.0,36.4044,NS-18640,2017-04-15,Second Class,2017-04-17
CA-2017-167080,8.4,5,0.0,4.2,LC-16930,2017-06-10,Standard Class,2017-06-14
CA-2017-145653,498.26,7,0.0,134.5302,CA-12775,2017-09-01,Same Day,2017-09-01
CA-2014-140487,212.94,3,0.0,57.4938,SR-20425,2014-06-14,Standard Class,2014-06-20
CA-2017-117401,706.86,7,0.0,197.9208,PP-18955,2017-05-18,Second Class,2017-05-22
US-2017-109582,166.44,3,0.0,79.8912,JM-15865,2017-09-12,Second Class,2017-09-17
CA-2016-119865,36.56,5,0.2,12.796,AS-10090,2016-06-21,Standard Class,2016-06-26
US-2014-147648,81.98,2,0.0,40.1702,LS-16975,2014-11-26,Standard Class,2014-12-01
CA-2017-124436,14.624,2,0.2,5.1184,SA-20830,2017-03-19,Second Class,2017-03-22
CA-2014-115084,605.34,6,0.0,145.2816,LS-17200,2014-10-18,Standard Class,2014-10-22
CA-2017-131037,210.008,1,0.2,2.6251,TM-21490,2017-08-22,First Class,2017-08-23
CA-2016-111143,54.96,3,0.0,15.9384,TT-21265,2016-11-19,First Class,2016-11-22
CA-2014-166744,164.22,3,0.0,50.9082,DN-13690,2014-09-20,Standard Class,2014-09-24
CA-2016-116561,332.94,3,0.0,6.6588,EB-14110,2016-09-11,Standard Class,2016-09-17
CA-2016-110730,13.68,2,0.0,3.6936,CM-11815,2016-09-23,Second Class,2016-09-26
CA-2017-146367,3.318,3,0.8,-5.6406,HM-14860,2017-08-04,Standard Class,2017-08-08
CA-2016-149454,10.44,1,0.0,4.8024,KM-16375,2016-07-25,First Class,2016-07-26
CA-2016-156265,136.464,2,0.2,15.3522,BF-11020,2016-08-02,Second Class,2016-08-04
US-2015-168914,20.768,8,0.8,-52.9584,JE-15745,2015-05-21,Standard Class,2015-05-27
US-2017-110989,43.5,3,0.0,10.875,EJ-14155,2017-11-03,Second Class,2017-11-05
CA-2015-106215,12.576,4,0.2,4.0872,BN-11470,2015-04-16,Standard Class,2015-04-21
US-2016-169369,249.95,5,0.0,19.996,EC-14050,2016-12-12,Standard Class,2016-12-18
CA-2015-132318,182.91,3,0.0,53.0439,TT-21220,2015-10-30,First Class,2015-11-02
US-2014-131982,107.648,2,0.2,33.64,NP-18685,2014-03-07,Second Class,2014-03-11
CA-2015-125185,99.372,2,0.3,-7.098,AH-10195,2015-03-05,Second Class,2015-03-07
CA-2016-130078,10.56,2,0.0,4.752,CC-12145,2016-08-08,Standard Class,2016-08-14
US-2017-114034,38.88,6,0.0,18.6624,DL-13315,2017-01-03,Standard Class,2017-01-08
US-2017-115595,35.2,5,0.0,16.544,XP-21865,2017-10-09,First Class,2017-10-11
CA-2017-158722,45.528,3,0.2,15.9348,MA-17560,2017-10-20,Standard Class,2017-10-26
CA-2014-105165,196.776,3,0.2,14.7582,SZ-20035,2014-09-07,First Class,2014-09-10
CA-2017-147452,11.76,2,0.0,5.7624,CS-11845,2017-09-30,First Class,2017-10-03
US-2017-114657,52.44,4,0.0,24.1224,MH-18115,2017-11-16,Standard Class,2017-11-21
CA-2017-144484,32.36,4,0.0,11.6496,CB-12025,2017-09-11,Same Day,2017-09-11
CA-2017-125913,27.92,4,0.0,8.0968,JO-15145,2017-01-16,Same Day,2017-01-16
US-2016-158309,3.744,4,0.7,-2.6208,PA-19060,2016-11-26,First Class,2016-11-29
CA-2015-162887,715.2,3,0.0,178.8,SV-20785,2015-11-07,Second Class,2015-11-09
CA-2017-147333,159.8,4,0.0,70.312,KL-16555,2017-12-14,Standard Class,2017-12-20
CA-2014-113859,340.116,6,0.3,-9.7176,BC-11125,2014-09-13,Standard Class,2014-09-17
CA-2014-159681,105.52,4,0.0,48.5392,PO-18850,2014-12-07,Standard Class,2014-12-13
US-2017-104094,13.48,1,0.0,1.8872,AG-10675,2017-09-07,Standard Class,2017-09-11
CA-2017-152709,85.52,2,0.0,22.2352,DB-13210,2017-10-07,Standard Class,2017-10-12
CA-2015-105158,6.16,2,0.0,2.9568,SP-20860,2015-09-05,Standard Class,2015-09-10
CA-2014-133424,15.84,3,0.0,0.0,Dl-13600,2014-03-30,Standard Class,2014-04-04
CA-2017-105991,21.24,9,0.2,7.434,LH-17020,2017-05-05,First Class,2017-05-06
US-2017-136784,163.96,4,0.0,80.3404,AD-10180,2017-04-30,Standard Class,2017-05-05
CA-2014-146283,17.904,2,0.2,6.2664,KT-16465,2014-09-08,Standard Class,2014-09-15
CA-2017-151218,4.464,1,0.2,0.3348,PJ-19015,2017-06-20,First Class,2017-06-23
CA-2015-111073,51.588,1,0.4,-15.4764,MC-18100,2015-12-26,Standard Class,2015-12-30
CA-2017-144883,50.4,8,0.0,23.184,BO-11350,2017-08-15,Standard Class,2017-08-19
CA-2017-142174,89.568,2,0.2,32.4684,DP-13000,2017-03-04,Standard Class,2017-03-09
CA-2017-108791,14.89,1,0.0,4.0203,TM-21490,2017-07-27,Standard Class,2017-07-31
CA-2016-106656,4.08,2,0.0,1.9176,DV-13045,2016-09-23,First Class,2016-09-26
CA-2016-113831,2275.5,10,0.0,386.835,AH-10690,2016-05-30,Standard Class,2016-06-03
US-2014-139500,37.296,2,0.3,-1.0656,AB-10165,2014-11-16,Standard Class,2014-11-20
US-2014-166310,8.544,2,0.6,-7.476,JS-15940,2014-09-21,First Class,2014-09-23
US-2016-168410,68.95,5,0.0,28.959,BV-11245,2016-02-21,Standard Class,2016-02-26
CA-2017-131254,191.058,3,0.3,-46.3998,NC-18415,2017-11-19,First Class,2017-11-21
CA-2016-123414,9.216,4,0.2,3.3408,SU-20665,2016-08-21,Standard Class,2016-08-27
CA-2017-137876,64.96,2,0.0,21.4368,DJ-13510,2017-04-30,Standard Class,2017-05-05
CA-2016-154060,187.056,9,0.2,11.691,DL-12865,2016-05-02,Standard Class,2016-05-08
US-2017-162558,11.808,2,0.2,1.3284,Dp-13240,2017-10-02,First Class,2017-10-05
CA-2017-134439,15.96,2,0.0,7.98,TM-21010,2017-09-18,Second Class,2017-09-23
CA-2015-119508,16.9,5,0.0,6.253,TZ-21580,2015-12-04,Standard Class,2015-12-09
CA-2015-152681,6.68,2,0.0,2.004,SC-20260,2015-01-17,Standard Class,2015-01-22
CA-2014-130813,19.44,3,0.0,9.3312,LS-17230,2014-01-06,Second Class,2014-01-08
CA-2015-120320,31.92,2,0.2,2.394,MV-18190,2015-03-05,Standard Class,2015-03-09
CA-2016-111941,33.568,2,0.2,11.7488,BD-11620,2016-12-25,Second Class,2016-12-28
CA-2016-123120,63.94,1,0.0,24.9366,CV-12295,2016-09-04,Standard Class,2016-09-08
CA-2014-103331,10.68,4,0.0,4.0584,KB-16315,2014-08-26,Standard Class,2014-09-01
CA-2015-169278,26.976,4,0.2,8.7672,ME-18010,2015-05-21,Standard Class,2015-05-25
CA-2017-111577,307.776,7,0.2,111.5688,AJ-10780,2017-10-16,Standard Class,2017-10-21
CA-2015-146486,244.55,5,0.0,4.891,DV-13465,2015-11-09,Second Class,2015-11-14
US-2014-168501,1.632,1,0.2,0.5508,JK-15325,2014-11-21,Standard Class,2014-11-27
CA-2015-112053,31.95,1,0.0,2.2365,SH-20395,2015-10-11,Second Class,2015-10-13
CA-2017-108539,725.84,4,0.0,210.4936,SC-20725,2017-03-21,Second Class,2017-03-23
CA-2015-149811,32.34,3,0.0,15.5232,CS-12250,2015-01-04,Standard Class,2015-01-10
US-2017-103814,143.856,9,0.2,48.5514,LH-16900,2017-12-09,Standard Class,2017-12-16
CA-2016-123932,41.92,4,0.2,15.196,YC-21895,2016-09-06,Standard Class,2016-09-12
US-2016-101616,87.28,8,0.0,41.0216,CY-12745,2016-09-03,First Class,2016-09-06
CA-2014-113768,279.456,6,0.2,20.9592,AH-10030,2014-05-13,Standard Class,2014-05-19
CA-2016-138037,27.24,5,0.2,9.534,AR-10540,2016-09-29,Standard Class,2016-10-03
CA-2014-150490,16.36,1,0.0,1.636,SS-20590,2014-08-05,Standard Class,2014-08-11
US-2017-126060,198.272,8,0.2,-32.2192,DW-13585,2017-04-14,Standard Class,2017-04-18
CA-2017-100951,720.76,5,0.2,54.057,NC-18625,2017-06-09,First Class,2017-06-10
CA-2016-122017,70.56,6,0.0,23.9904,CD-11920,2016-12-29,Standard Class,2017-01-02
CA-2014-123477,64.864,4,0.2,6.4864,DW-13195,2014-01-18,Second Class,2014-01-21
CA-2016-107790,151.192,1,0.2,13.2293,EH-13990,2016-11-20,Standard Class,2016-11-24
CA-2017-158071,88.776,3,0.2,7.7679,BD-11320,2017-06-10,Standard Class,2017-06-15
CA-2017-147403,85.056,3,0.2,28.7064,KH-16630,2017-09-10,First Class,2017-09-13
US-2017-136721,273.96,2,0.0,71.2296,NH-18610,2017-04-08,Standard Class,2017-04-12
CA-2015-118738,15.552,3,0.2,5.4432,AG-10495,2015-10-24,Standard Class,2015-10-30
CA-2017-134152,98.16,6,0.0,9.816,RP-19855,2017-05-27,Standard Class,2017-05-31
CA-2014-125542,348.488,7,0.2,117.6147,NB-18655,2014-12-05,First Class,2014-12-07
CA-2016-136021,15.54,3,0.0,7.6146,JM-15580,2016-08-14,Standard Class,2016-08-18
CA-2016-149195,25.92,5,0.2,9.072,DM-13525,2016-09-05,Second Class,2016-09-07
CA-2017-161410,358.2,3,0.4,41.79,CC-12220,2017-06-26,Standard Class,2017-07-03
CA-2017-152786,40.41,9,0.0,18.5886,GA-14725,2017-03-12,Standard Class,2017-03-17
CA-2017-164707,167.976,3,0.2,10.4985,CV-12805,2017-02-18,Second Class,2017-02-21
CA-2017-163874,26.352,3,0.2,9.5526,NC-18535,2017-11-10,Second Class,2017-11-12
US-2014-123183,22.5,6,0.0,10.8,GR-14560,2014-11-19,Standard Class,2014-11-25
CA-2014-104829,21.98,7,0.0,9.891,JG-15805,2014-11-18,Second Class,2014-11-21
US-2016-147340,63.2,5,0.0,23.384,EB-13750,2016-09-24,Same Day,2016-09-24
CA-2016-145492,39.0,12,0.0,11.31,MC-17605,2016-11-20,Standard Class,2016-11-27
CA-2016-163202,2.907,3,0.7,-2.0349,BM-11650,2016-09-27,Standard Class,2016-10-02
CA-2016-117681,556.665,5,0.15,6.549,HF-14995,2016-04-09,Standard Class,2016-04-14
CA-2017-132262,71.98,2,0.0,15.1158,ML-18265,2017-09-21,First Class,2017-09-23
CA-2017-123043,24.672,4,0.2,7.71,AH-10195,2017-08-24,Standard Class,2017-08-29
US-2016-143280,445.96,5,0.2,55.745,TZ-21580,2016-02-22,Standard Class,2016-02-26
CA-2017-108854,87.92,4,0.0,40.4432,DM-13345,2017-12-08,Standard Class,2017-12-14
CA-2017-166856,10.08,7,0.2,3.528,TS-21505,2017-09-18,Standard Class,2017-09-22
CA-2016-153157,224.75,5,0.0,62.93,TB-21625,2016-09-11,First Class,2016-09-14
US-2017-125647,73.176,6,0.8,-197.5752,LC-16870,2017-09-23,Standard Class,2017-09-28
CA-2014-132542,15.36,2,0.0,7.68,AM-10360,2014-10-06,Second Class,2014-10-08
